"","Provincia","Comunidad_Autonoma","Longitud","Anchura","Grado_urbanizacion","Grado_ocupacion","Aparcamiento","Aparcamiento_seguridad","Aparcamiento_num_plazas","Coordenada_X","Coordenada_Y","Distancia_Puerto_Deportivo","Distancia_Hospital"
"1997","santa cruz de tenerife","canarias",140,3.5,"aislada","bajo","no","","",-17.7614,28.8053,NA,40
"1998","santa cruz de tenerife","canarias",200,6,"semiurbana","bajo","sí","","Menos de 50 plazas",-17.7635,28.8113,NA,40
"1999","santa cruz de tenerife","canarias",410,30,"semiurbana","alto","sí","","Entre 50 y 100 plazas",-17.9461,28.6504,NA,30
"2000","santa cruz de tenerife","canarias",760,90,"urbana","medio","sí","","Entre 50 y 100 plazas",-17.9448,28.6462,0,30
"2001","santa cruz de tenerife","canarias",220,8,"aislada","bajo","no","","",-17.9236,28.6015,NA,30
"2002","santa cruz de tenerife","canarias",400,8,"aislada","medio","sí","","Entre 50 y 100 plazas",-17.9226,28.6082,NA,30
"2003","santa cruz de tenerife","canarias",150,20,"aislada","medio","sí","","",-17.7606,28.5791,NA,15
"2004","santa cruz de tenerife","canarias",300,30,"aislada","medio","sí","","",-17.7588,28.5846,NA,18
"2005","santa cruz de tenerife","canarias",160,10,"aislada","bajo","no","","",-17.7582,28.5878,NA,15
"2006","santa cruz de tenerife","canarias",150,30,"aislada","medio","sí","","",-17.7573,28.5949,NA,15
"2007","santa cruz de tenerife","canarias",50,10,"semiurbana","medio","sí","","",-17.7561,28.6129,NA,10
"2008","santa cruz de tenerife","canarias",300,30,"aislada","medio","no","","",-17.8009,28.5174,NA,31
"2009","santa cruz de tenerife","canarias",300,25,"aislada","medio","no","","",-17.7965,28.5204,NA,30
"2010","santa cruz de tenerife","canarias",300,30,"aislada","medio","sí","","",-17.7931,28.5289,NA,29
"2011","santa cruz de tenerife","canarias",200,15,"semiurbana","medio","sí","","",-17.7617,28.5693,NA,20
"2012","santa cruz de tenerife","canarias",50,6,"aislada","bajo","sí","","",-17.7612,28.5765,NA,20
"2013","santa cruz de tenerife","canarias",470,7,"aislada","bajo","no","","",-17.9386,28.6409,NA,20
"2014","cantabria","cantabria",400,70,"aislada","medio","sí","","Más de 100 plazas",-4.2211,43.3937,12,30
"2015","cantabria","cantabria",50,20,"urbana","medio","sí","no vigilado","Entre 50 y 100 plazas",-3.542,43.496,20,25
"2016","cantabria","cantabria",150,50,"urbana","alto","sí","","Menos de 50 plazas",-3.5419,43.4981,20,25
"2017","cantabria","cantabria",30,10,"aislada","medio","no","","",-3.5415,43.5004,20,25
"2018","cantabria","cantabria",150,40,"aislada","bajo","no","","",-3.5851,43.5016,30,30
"2019","cantabria","cantabria",800,50,"urbana","medio","sí","no vigilado","Más de 100 plazas",-3.2262,43.3876,0.5,25
"2020","cantabria","cantabria",50,15,"semiurbana","medio","sí","no vigilado","Menos de 50 plazas",-3.3123,43.4039,10,20
"2021","cantabria","cantabria",1,100,"urbana","alto","sí","no vigilado","Entre 50 y 100 plazas",-3.322,43.4,12,20
"2022","cantabria","cantabria",900,40,"urbana","alto","sí","","Más de 100 plazas",-4.2873,43.3896,18,30
"2023","cantabria","cantabria",4,120,"urbana","alto","sí","no vigilado","Más de 100 plazas",-3.4332,43.4148,0,1
"2024","cantabria","cantabria",2,15,"semiurbana","bajo","sí","no vigilado","Menos de 50 plazas",-3.454,43.4209,4,1
"2025","cantabria","cantabria",50,10,"aislada","bajo","no","","",-3.4007,43.4155,2,5
"2026","cantabria","cantabria",150,120,"aislada","medio","sí","no vigilado","Menos de 50 plazas",-3.3351,43.4117,10,20
"2027","cantabria","cantabria",100,20,"aislada","bajo","sí","no vigilado","Menos de 50 plazas",-3.3709,43.4127,6,10
"2028","cantabria","cantabria",200,25,"semiurbana","bajo","sí","","Menos de 50 plazas",-3.7714,43.447,500,20
"2029","cantabria","cantabria",400,15,"urbana","alto","sí","","Más de 100 plazas",-3.9726,43.4384,25,30
"2030","cantabria","cantabria",150,10,"aislada","bajo","no","","",-3.983,43.4436,20,30
"2031","cantabria","cantabria",350,50,"aislada","bajo","sí","no vigilado","Menos de 50 plazas",-4.0008,43.439,20,20
"2032","cantabria","cantabria",40,15,"semiurbana","bajo","sí","","Menos de 50 plazas",-3.9365,43.4685,16,15
"2033","cantabria","cantabria",150,100,"aislada","medio","sí","","Entre 50 y 100 plazas",-3.6724,43.4797,30,35
"2034","cantabria","cantabria",80,30,"aislada","bajo","no","","",-3.6811,43.4777,30,30
"2035","cantabria","cantabria",1,80,"aislada","medio","sí","","Más de 100 plazas",-3.7264,43.4633,25,25
"2036","cantabria","cantabria",2,80,"semiurbana","medio","sí","","Más de 100 plazas",-3.7444,43.4567,25,20
"2037","cantabria","cantabria",4,120,"aislada","bajo","no","","",-3.7664,43.4576,25,20
"2038","cantabria","cantabria",900,20,"aislada","medio","sí","","Más de 100 plazas",-4.3398,43.4036,24,35
"2039","cantabria","cantabria",3,40,"semiurbana","medio","sí","no vigilado","Más de 100 plazas",-4.3818,43.3905,1,35
"2040","cantabria","cantabria",180,60,"semiurbana","alto","sí","","Menos de 50 plazas",-4.3866,43.3865,1,30
"2041","cantabria","cantabria",150,25,"semiurbana","bajo","sí","","Menos de 50 plazas",-4.3895,43.3833,1,40
"2042","cantabria","cantabria",150,20,"aislada","bajo","sí","","Menos de 50 plazas",-4.4304,43.394,1,40
"2043","cantabria","cantabria",200,50,"semiurbana","medio","sí","","Menos de 50 plazas",-3.8935,43.4738,12,15
"2044","cantabria","cantabria",50,10,"aislada","bajo","sí","","Menos de 50 plazas",-3.9114,43.4724,14,10
"2045","cantabria","cantabria",900,30,"urbana","alto","sí","","Menos de 50 plazas",-3.777,43.4666,1,5
"2046","cantabria","cantabria",200,70,"urbana","alto","sí","no vigilado","Entre 50 y 100 plazas",-3.7799,43.465,1,5
"2047","cantabria","cantabria",250,30,"urbana","alto","no","","",-3.7684,43.4675,2.5,5
"2048","cantabria","cantabria",200,50,"urbana","alto","sí","","Más de 100 plazas",-3.7749,43.4693,1.7,5
"2049","cantabria","cantabria",180,20,"urbana","alto","sí","","Entre 50 y 100 plazas",-3.779,43.4718,2,5
"2050","cantabria","cantabria",400,80,"urbana","alto","sí","","Entre 50 y 100 plazas",-3.7818,43.4729,2.5,5
"2051","cantabria","cantabria",800,80,"urbana","alto","sí","","Más de 100 plazas",-3.7866,43.4769,2.6,5
"2052","cantabria","cantabria",25,5,"aislada","bajo","no","","",-3.7846,43.4836,3.5,5
"2053","cantabria","cantabria",125,40,"aislada","alto","sí","","Menos de 50 plazas",-3.7875,43.4862,4.5,5
"2054","cantabria","cantabria",200,10,"aislada","bajo","sí","","Menos de 50 plazas",-3.8249,43.4882,10,5
"2055","cantabria","cantabria",400,10,"semiurbana","medio","sí","","Entre 50 y 100 plazas",-3.8352,43.4809,10,5
"2056","cantabria","cantabria",400,40,"aislada","medio","sí","","Más de 100 plazas",-3.8763,43.477,10,5
"2057","cantabria","cantabria",100,20,"aislada","bajo","sí","","Menos de 50 plazas",-4.0984,43.4243,10,25
"2058","cantabria","cantabria",1,10,"urbana","alto","sí","no vigilado","Entre 50 y 100 plazas",-3.4511,43.4393,0.1,15
"2059","cantabria","cantabria",2,150,"semiurbana","medio","sí","","Menos de 50 plazas",-3.4647,43.4643,5,20
"2060","cantabria","cantabria",300,5,"aislada","bajo","no","","",-4.035,43.4281,0.05,10
"2061","cantabria","cantabria",130,40,"urbana","medio","sí","","Entre 50 y 100 plazas",-4.0357,43.4319,0.025,10
"2062","cantabria","cantabria",1,60,"urbana","alto","sí","","Más de 100 plazas",-4.0405,43.4348,0.35,10
"2063","cantabria","cantabria",600,50,"aislada","alto","sí","","Más de 100 plazas",-4.4834,43.394,43,40
"2064","cantabria","cantabria",100,25,"aislada","bajo","no","","",-4.4901,43.3939,44,40
"2065","cantabria","cantabria",200,15,"aislada","alto","sí","","Menos de 50 plazas",-4.5087,43.3932,47,40
"2066","cantabria","cantabria",200,10,"aislada","bajo","no","","",-4.5122,43.3904,48,40
"2067","cantabria","cantabria",1,40,"aislada","medio","sí","","Menos de 50 plazas",-4.3294,43.3903,22,25
"2068","barcelona","cataluña/catalunya",620,30,"semiurbana","alto","sí","no vigilado","Entre 50 y 100 plazas",2.5332,41.5702,NA,9
"2069","barcelona","cataluña/catalunya",500,15,"urbana","bajo","sí","","Más de 100 plazas",2.5439,41.5748,NA,9
"2070","barcelona","cataluña/catalunya",900,113,"urbana","alto","sí","","Más de 100 plazas",2.5668,41.5811,NA,9
"2071","cantabria","cantabria",40,20,"aislada","bajo","sí","","Menos de 50 plazas",-4.4412,43.3937,NA,35
"2072","cantabria","cantabria",340,5,"aislada","bajo","sí","","Menos de 50 plazas",-4.4738,43.3807,40,40
"2073","girona","cataluña/catalunya",65,34,"aislada","alto","sí","no vigilado","Entre 50 y 100 plazas",3.2161,41.9339,0.5,15
"2074","girona","cataluña/catalunya",90,14,"aislada","bajo","no","","",3.2142,41.936,0,15
"2075","girona","cataluña/catalunya",15,5,"semiurbana","alto","no","","",3.2152,41.938,0,15
"2076","girona","cataluña/catalunya",130,15,"aislada","alto","","","",3.2174,41.9418,0.5,15
"2077","girona","cataluña/catalunya",80,22,"semiurbana","alto","sí","no vigilado","Menos de 50 plazas",3.2296,41.9603,10,16
"2078","girona","cataluña/catalunya",15,12,"aislada","medio","sí","","Menos de 50 plazas",3.2268,41.9644,10,16
"2079","girona","cataluña/catalunya",242,84,"urbana","alto","sí","no vigilado","Entre 50 y 100 plazas",3.2111,41.9725,7,16
"2080","girona","cataluña/catalunya",174,15,"aislada","medio","","","",3.2103,41.9774,8,16
"2081","girona","cataluña/catalunya",2,70,"urbana","alto","sí","no vigilado","Más de 100 plazas",3.0678,41.813,0,10
"2082","girona","cataluña/catalunya",218,40,"semiurbana","alto","sí","no vigilado","Entre 50 y 100 plazas",3.0739,41.822,2.5,10
"2083","girona","cataluña/catalunya",55,15,"semiurbana","medio","no","","",3.0753,41.8228,2.5,7
"2084","girona","cataluña/catalunya",65,15,"semiurbana","medio","no","","",3.0776,41.8236,2.5,10
"2085","girona","cataluña/catalunya",110,25,"semiurbana","alto","sí","no vigilado","",3.081,41.8255,4,10
"2086","tarragona","cataluña/catalunya",300,25,"urbana","alto","sí","no vigilado","Más de 100 plazas",0.5293,40.5503,100,45
"2087","tarragona","cataluña/catalunya",6,150,"aislada","bajo","sí","no vigilado","Más de 100 plazas",0.7285,40.612,13,50
"2088","barcelona","cataluña/catalunya",580,14,"urbana","medio","sí","no vigilado","Más de 100 plazas",2.2404,41.4307,NA,10
"2089","barcelona","cataluña/catalunya",170,80,"urbana","alto","no","","",2.2446,41.4383,NA,10
"2090","barcelona","cataluña/catalunya",420,67,"semiurbana","medio","no","","",2.2467,41.4413,NA,10
"2091","barcelona","cataluña/catalunya",1,75,"urbana","alto","sí","","",2.1895,41.3722,NA,1.4
"2092","barcelona","cataluña/catalunya",422,15,"urbana","alto","sí","no vigilado","Entre 50 y 100 plazas",2.1923,41.3777,0,0.7
"2093","barcelona","cataluña/catalunya",415,63,"urbana","alto","sí","no vigilado","Más de 100 plazas",2.2025,41.3906,0,0.9
"2094","barcelona","cataluña/catalunya",702,50,"urbana","alto","no","","",2.2071,41.3947,0.4,1.5
"2095","barcelona","cataluña/catalunya",512,42,"semiurbana","alto","no","","",2.2119,41.3984,NA,2.1
"2096","barcelona","cataluña/catalunya",420,45,"semiurbana","alto","sí","no vigilado","Más de 100 plazas",2.215,41.4015,NA,2.6
"2097","barcelona","cataluña/catalunya",1,15,"urbana","alto","sí","no vigilado","Más de 100 plazas",2.4069,41.5086,NA,3.5
"2098","barcelona","cataluña/catalunya",600,40,"urbana","medio","sí","no vigilado","Más de 100 plazas",2.5229,41.5661,NA,8
"2099","barcelona","cataluña/catalunya",250,40,"urbana","medio","sí","no vigilado","Entre 50 y 100 plazas",2.5292,41.5687,NA,8
"2100","barcelona","cataluña/catalunya",736,19,"aislada","alto","sí","no vigilado","Menos de 50 plazas",2.6441,41.6068,NA,2.5
"2101","barcelona","cataluña/catalunya",752,79,"urbana","alto","sí","","",2.6495,41.6092,NA,2.5
"2102","barcelona","cataluña/catalunya",1,72,"urbana","alto","sí","","",2.6614,41.6124,NA,2.5
"2103","barcelona","cataluña/catalunya",520,60,"semiurbana","bajo","no","","",2.5738,41.5837,NA,7
"2104","barcelona","cataluña/catalunya",1,60,"urbana","alto","no","","",2.5882,41.5884,NA,7
"2105","barcelona","cataluña/catalunya",4,90,"urbana","alto","sí","no vigilado","Más de 100 plazas",1.9766,41.2645,NA,8
"2106","barcelona","cataluña/catalunya",1,115,"urbana","medio","sí","no vigilado","Más de 100 plazas",1.6597,41.1965,NA,6.5
"2107","barcelona","cataluña/catalunya",465,40,"urbana","alto","sí","no vigilado","Más de 100 plazas",1.68,41.2009,NA,4.6
"2108","barcelona","cataluña/catalunya",1,25,"semiurbana","medio","no","","",2.3046,41.475,NA,12
"2109","barcelona","cataluña/catalunya",2,133,"semiurbana","alto","sí","","",2.322,41.4788,NA,12
"2110","barcelona","cataluña/catalunya",800,115,"aislada","bajo","sí","no vigilado","Más de 100 plazas",2.0774,41.2784,NA,5
"2111","barcelona","cataluña/catalunya",3,42,"urbana","medio","sí","no vigilado","Más de 100 plazas",2.0145,41.2655,NA,6
"2112","barcelona","cataluña/catalunya",900,50,"urbana","alto","no","","",2.7428,41.6416,NA,9.5
"2113","girona","cataluña/catalunya",65,15,"urbana","medio","sí","no vigilado","Menos de 50 plazas",3.2761,42.2873,17,35
"2114","girona","cataluña/catalunya",200,15,"urbana","medio","sí","no vigilado","Menos de 50 plazas",3.2782,42.2886,17,35
"2115","girona","cataluña/catalunya",30,8,"urbana","bajo","no","","",3.2808,42.2886,17,36
"2116","girona","cataluña/catalunya",30,6,"urbana","medio","no","","",3.2817,42.2876,17,36
"2117","girona","cataluña/catalunya",100,9,"semiurbana","bajo","sí","no vigilado","Menos de 50 plazas",3.2854,42.2858,17,36
"2118","girona","cataluña/catalunya",30,10,"semiurbana","medio","sí","no vigilado","Menos de 50 plazas",3.2877,42.2844,17,36
"2119","girona","cataluña/catalunya",49,26,"semiurbana","medio","sí","no vigilado","Más de 100 plazas",3.1372,41.8479,0,2
"2120","girona","cataluña/catalunya",112,11,"semiurbana","medio","sí","no vigilado","Menos de 50 plazas",3.1402,41.8494,1,1
"2121","girona","cataluña/catalunya",300,37,"semiurbana","alto","sí","no vigilado","Más de 100 plazas",3.1427,41.8569,1,3
"2122","girona","cataluña/catalunya",177,67,"semiurbana","alto","sí","no vigilado","Más de 100 plazas",3.1449,41.8586,1.5,3
"2123","girona","cataluña/catalunya",66,19,"aislada","medio","sí","no vigilado","Más de 100 plazas",3.1518,41.8621,2,3
"2124","girona","cataluña/catalunya",329,90,"semiurbana","alto","sí","no vigilado","Más de 100 plazas",3.1565,41.8628,2,7
"2125","girona","cataluña/catalunya",34,16,"aislada","alto","no","","",3.1728,41.8653,5,7
"2126","girona","cataluña/catalunya",160,7,"aislada","bajo","no","","",3.1735,41.8659,6,7
"2127","girona","cataluña/catalunya",162,10.8,"aislada","bajo","no","","",3.1767,41.8678,6,7
"2128","barcelona","cataluña/catalunya",50,90,"semiurbana","bajo","sí","","",2.509,41.5599,NA,5
"2129","barcelona","cataluña/catalunya",419,38,"aislada","medio","sí","","",2.5963,41.5913,NA,5
"2130","barcelona","cataluña/catalunya",1,30,"aislada","medio","no","","",2.6022,41.5936,NA,5
"2131","barcelona","cataluña/catalunya",788,30,"semiurbana","medio","no","","",2.6144,41.5976,NA,2.5
"2132","barcelona","cataluña/catalunya",347,50,"urbana","alto","sí","no vigilado","Menos de 50 plazas",2.6243,41.6012,NA,2.5
"2133","barcelona","cataluña/catalunya",225,10,"urbana","medio","no","","",2.6267,41.6013,NA,2.5
"2134","barcelona","cataluña/catalunya",114,35,"semiurbana","alto","sí","","",2.6288,41.6025,NA,2.5
"2135","barcelona","cataluña/catalunya",270,30,"aislada","medio","no","","",2.6305,41.6035,NA,2.5
"2136","barcelona","cataluña/catalunya",1,50,"urbana","medio","sí","no vigilado","Más de 100 plazas",2.5132,41.5617,NA,6
"2137","barcelona","cataluña/catalunya",1,40,"semiurbana","medio","sí","no vigilado","Más de 100 plazas",2.709,41.6274,NA,3.9
"2138","barcelona","cataluña/catalunya",275,10,"aislada","alto","no","","",1.7666,41.2208,NA,10
"2139","barcelona","cataluña/catalunya",100,15,"aislada","alto","no","","",1.7635,41.22,NA,10
"2140","barcelona","cataluña/catalunya",500,3,"aislada","alto","sí","no vigilado","Más de 100 plazas",1.7749,41.2232,NA,12
"2141","barcelona","cataluña/catalunya",400,29,"aislada","bajo","sí","no vigilado","Más de 100 plazas",2.1104,41.2888,NA,5
"2142","barcelona","cataluña/catalunya",160,50,"urbana","alto","sí","","",1.788,41.2248,NA,13
"2143","barcelona","cataluña/catalunya",395,25,"urbana","alto","sí","","",1.7902,41.227,NA,13
"2144","barcelona","cataluña/catalunya",390,25,"urbana","alto","sí","no vigilado","Más de 100 plazas",1.7934,41.2288,NA,13
"2145","barcelona","cataluña/catalunya",320,15,"urbana","alto","sí","","",1.7964,41.2304,NA,13
"2146","barcelona","cataluña/catalunya",365,20,"urbana","alto","no","","",1.8002,41.232,NA,13
"2147","barcelona","cataluña/catalunya",285,18,"urbana","alto","sí","no vigilado","Más de 100 plazas",1.8039,41.2331,NA,13
"2148","barcelona","cataluña/catalunya",260,36,"urbana","alto","no","","",1.807,41.2342,NA,13
"2149","barcelona","cataluña/catalunya",85,35,"urbana","alto","sí","","",1.8097,41.2344,NA,13
"2150","barcelona","cataluña/catalunya",205,20,"urbana","alto","sí","no vigilado","Más de 100 plazas",1.8144,41.2361,NA,13
"2151","barcelona","cataluña/catalunya",240,20,"urbana","alto","sí","","",1.8205,41.2358,0,13
"2152","barcelona","cataluña/catalunya",145,20,"urbana","alto","sí","no vigilado","Más de 100 plazas",1.8274,41.2363,0,13
"2153","barcelona","cataluña/catalunya",2,190,"aislada","bajo","no","","",2.0873,41.2812,NA,5
"2154","barcelona","cataluña/catalunya",275,15.5,"semiurbana","bajo","no","","",2.6208,41.5996,NA,2.5
"2155","barcelona","cataluña/catalunya",80,16,"aislada","alto","sí","no vigilado","Entre 50 y 100 plazas",1.8665,41.2399,NA,11
"2156","barcelona","cataluña/catalunya",140,50,"aislada","alto","sí","","",1.8689,41.2426,NA,11
"2157","barcelona","cataluña/catalunya",176,100,"aislada","bajo","sí","no vigilado","Más de 100 plazas",2.0466,41.2708,NA,6
"2158","barcelona","cataluña/catalunya",380,28,"semiurbana","alto","sí","no vigilado","Más de 100 plazas",1.9036,41.2542,0,10
"2159","barcelona","cataluña/catalunya",1,100,"aislada","bajo","no","","",2.0504,41.2715,NA,6
"2160","barcelona","cataluña/catalunya",100,45,"semiurbana","alto","sí","no vigilado","Más de 100 plazas",1.9195,41.2581,0,10
"2161","barcelona","cataluña/catalunya",1,100,"semiurbana","alto","sí","no vigilado","Más de 100 plazas",1.9423,41.2637,0,10
"2162","barcelona","cataluña/catalunya",700,40,"semiurbana","alto","sí","","",1.6929,41.2065,NA,3.4
"2163","barcelona","cataluña/catalunya",250,50,"urbana","alto","sí","","",1.7115,41.2102,NA,2.1
